id,response
43428473,550000
43428450,575000
43428359,375000
41614482,699995
43428356,915000
43428352,619950
43428351,425000
43428291,575000
43428286,599950
43428290,429500
43428257,207000
43428260,276500
43428093,650000
43428096,370000
43428048,525000
39572588,281000
43428021,139000
43427998,690000
43427981,675000
43427947,750000
43427944,275000
43427925,485000
43427915,525000
43427872,375000
43427864,375000
43427842,260000
43427816,625000
43427801,335000
43293901,649950
43427758,275000
43427736,519950
43263385,750000
43427681,865000
39567329,425000
43427669,345000
43427665,325000
43427588,650000
43427330,525000
43427331,370000
43427278,850000
43427283,549995
43427286,425000
43427281,129000
43427248,349950
43427235,284950
43427222,440000
43427214,300000
43427213,275000
43427197,350000
43427188,850000
43427170,670000
43427141,514995
43427136,519000
43427036,400000
43427030,435000
43427005,259950
43427004,500000
43426996,450000
43426992,450000
41701747,230000
43426982,530000
43426562,695000
43426945,395000
43426936,519995
43426909,425000
42675698,339995
43426883,400000
43426858,300000
43426818,900000
43426811,650000
43426801,329950
43426779,450000
43426754,375000
43426747,365000
43426748,700000
43426738,289950
43426731,745000
43426721,650000
43426702,435000
43426693,850000
40844277,575000
43426677,410000
43430104,425000
43426548,415000
43426556,575000
43426538,210000
43426412,425000
43426414,899995
43426404,300000
43426403,285000
43426378,399995
43426367,725000
43426350,480000
43426337,565000
43426278,499950
43426264,875000
43426263,675000
43426229,650000
43426218,365000
43426179,325000
43426141,320000
43426124,325000
43426102,715000
43426112,425000
43426062,625000
43426049,525000
43426045,215000
43426024,600000
43426019,325000
43425979,459995
43425967,550000
43425934,239950
43425911,599999
43425658,399995
43425544,535000
43425549,525000
43425543,300000
43425547,359950
43425546,399950
43425537,950000
43425516,475000
43425510,375000
43425502,650000
43425462,489995
43425446,545000
43425443,299950
43425447,750000
43425380,450000
43425338,799995
43425296,599950
43425295,775000
43425244,587500
43425234,384500
43425233,355000
43425213,285000
43425126,375000
43425085,445000
43425068,299995
43425031,700000
42644529,700000
43424954,575000
43424862,445000
43424702,360000
43424703,325000
43424704,225000
43424700,675000
43424314,650000
43424281,475000
43424254,400000
43424256,280000
43424251,345000
43424252,550000
43424256,280000
43424253,250000
43424250,490000
43424209,475000
43424186,450000
43424045,700000
43423937,350000
43423882,500000
43423879,650000
40707242,365000
43423853,695000
43423830,875000
43410835,399950
43423797,390000
43423789,580000
43423785,485000
43423750,95000
41784387,650000
43423705,229000
43423631,600000
43423595,339000
42024395,399000
43423476,799950
43423453,384950
43423436,483795
43423434,352975
43423267,250000
43423177,24950
43423152,225000
43423151,295000
43423146,475000
43423131,875000
43423108,315000
43423109,650000
43423110,665000
43423058,225000
43423057,225000
43422880,435000
43422817,600000
43422775,750000
43422760,345000
43422718,325000
43422614,585000
43422502,450000
43422474,525000
43422440,350000
43422435,475000
40759989,600000
43422384,799950
43422371,205000
43422373,329950
43422363,795000
43422357,735000
43422341,330000
43422318,345000
43422317,775000
43422305,565000
43422236,250000
43422226,825000
39795573,485000
43422222,650000
43422221,260000
43422208,275000
43422194,350000
43422065,375000
41737035,340000
43422043,360000
43422041,670000
43422026,750000
43421957,684995
43421955,500000
43421959,964995
43421958,984995
43421951,399950
43421953,475000
43421917,350000
43421918,575000
43421916,425000
43421859,480000
42208242,450000
43421785,289950
43421764,289950
43421698,575000
43421693,600000
43421695,340000
43421696,650000
43421694,465000
43421689,950000
43421685,660000
43421687,550000
43421661,530000
43421660,680000
43421517,460000
43421464,829950
43421458,335000
43421436,395000
43421437,385000
43421435,375000
43421431,650000
40343109,580000
43421327,350000
43421294,425000
43421283,650000
43421207,137000
43421158,299999
43421157,315000
43421113,350000
43421106,740000
43421082,525000
43421073,329950
43421063,429950
43421060,450000
43421053,440000
43421055,450000
43421006,490000
43420998,625000
43420992,465000
43420977,700000
43420944,248000
43420945,215000
43420930,325000
43420928,375000
43420921,525000
43420910,395000
43420895,525000
43420893,400000
43420892,550000
43420878,925000
43420875,435000
43420874,749999
43420814,750000
43420757,825000
43420660,350000
43420668,800000
43420667,550000
43420658,950000
42028183,585000
43420592,467500
43420489,400000
43420456,450000
43420358,524950
43420357,549950
43420356,599950
43419901,415000
43488698,425000
43488669,610000
43488639,375000
43488647,650000
43488650,280000
43488637,400000
43488605,525000
43488597,415000
43488595,315000
43488519,375000
43488505,575000
42105273,405000
43488483,366500
43488462,585000
43488438,795000
43488407,359950
43488388,400000
43488384,400000
43488380,625000
43488376,550000
43488320,745000
43488344,999950
43488347,600000
43488302,350000
43488305,500000
43488291,350000
43488290,375000
43488278,610000
43488279,740000
43488251,625000
43488237,363500
43488238,380000
43488233,291000
43488234,330500
41746414,515000
43488232,600000
37854621,799995
43488133,20000
43488095,350000
43488083,20000
43488082,180000
43488086,45000
43488087,90000
43488090,325000
43488081,90000
43488061,160000
43488044,5000
43488048,130000
43488030,5000
43488020,230000
43487958,320000
43487929,355000
43487934,500000
43487872,575000
43487874,440000
43487869,550000
43487867,500000
43487871,625000
43487864,440000
43487817,500000
43487807,164950
43487798,650000
43487752,950000
43487742,389950
40762993,535000
43487705,234995
40762815,615000
43473444,310000
43420343,280000
43420296,290000
43420229,680000
43420116,499995
43420097,599995
43420096,450000
43420089,360000
43420075,415000
43420044,475000
39085644,725000
43419987,329950
31089897,359950
43419883,380000
43419858,499950
43419836,360000
43419800,900000
43419798,460000
43397637,420000
43419647,710000
43419607,625000
43419572,600000
43419569,585000
43419538,815000
43419544,750000
43419530,634400
43419429,610000
43419464,825000
43419454,699950
43419449,600000
43419442,899999
43419436,475000
43419413,990000
43419397,775000
43419341,575000
43419346,699950
43419333,615000
43419325,539000
43419320,489000
43419323,799950
43419316,575000
43419315,749950
43419311,489000
43419298,299999
43419300,579000
43419291,375000
43419268,215000
43409113,499950
41770237,640000
43419016,579950
43419000,999950
43418904,450000
43418811,699950
43418807,550000
43418766,465000
43418743,530000
43418716,229995
43418712,359000
43418668,645000
43418654,475000
43418600,595000
43418577,325000
43418570,725000
43418546,815000
43418510,350000
43418451,425000
43418290,660000
43418266,530000
43418198,865000
43418190,325000
43418104,118258
43418082,420000
43418075,89270
43418047,98758
43418040,34900
43418039,34900
43417971,210000
43417973,450000
43417930,340000
43417920,400000
43417687,539950
43417678,130000
42508277,525000
43417608,185000
43417568,745000
43417519,624950
43417518,675000
43417305,459950
43417290,615000
43417239,415000
40873194,350000
43417085,550000
43417043,395000
43417024,350000
43417020,269950
43417023,340000
40896170,335000
43416909,450000
43416866,355000
43416816,269950
43416814,485000
43416815,299950
43416757,389000
43416753,560000
43416755,469000
43416680,413000
43416679,935000
43416643,375000
43416548,789950
43416496,974995
43416493,400000
43416451,465000
43416446,799950
43416445,549950
43437515,689500
43416390,575000
43416372,560000
43416357,499950
43416358,450000
43416287,800000
43416257,975000
43416251,450000
43416252,290000
43416230,430000
43416217,750000
43416228,360000
43416222,600000
43416220,845000
43416176,750000
43416168,999950
43416162,375000
43416127,419950
43416104,390000
43416096,390000
43416011,650000
43416012,600000
43416016,185000
43416017,745000
43416013,800000
38598056,275000
43415975,475000
40694720,450000
38775405,390000
43415901,475000
43415889,585000
43415848,450000
43415824,475000
43415822,400000
43415752,550000
43415754,415000
36253145,425000
43415755,475000
43415656,885000
43415613,799950
43415584,800000
43415539,430000
43415538,385000
43415441,699995
43415390,231000
43415391,528000
43415135,520000
43414962,425000
43414955,440000
43414929,325000
43414918,800000
43414912,600000
43414921,800000
43414914,550000
43414925,650000
43414920,700000
43414926,800000
43414910,919950
43414909,600000
40904267,499950
16241598,275000
43414893,520000
43414892,515000
43414890,335000
43414891,510000
43414887,450000
39428370,375000
43414884,365000
43414879,630000
43414860,700000
43414840,930000
43414841,575000
41874327,500000
43414813,475000
43414809,699950
41839800,500000
43414815,550000
43414819,545000
43414818,725000
43414812,325000
43414816,649950
43414814,730000
43414807,300000
43414798,475000
43414800,540000
43414797,800000
43414805,410000
43414780,626967
43414778,462000
43414777,297000
43414779,296967
43414697,675000
36511713,549995
43414674,640000
39044172,425000
43414575,340000
43414466,455000
43414431,255000
39476753,890000
43413342,764950
43409112,214950
43414369,80000
43414354,899000
43414353,750000
43414307,449950
43414300,700000
43414257,335000
43414217,520000
43414216,350000
43414215,895000
43414180,290000
43414041,265000
43414025,325000
43414009,899950
43414008,310000
43413993,649950
41043299,959950
43413958,485000
43413957,475000
43413925,320000
43413862,825000
43413837,650000
43413811,695000
34373785,630000
43413720,335000
43413721,335000
43413709,355000
43413702,995000
43413584,925000
43413543,350000
43413542,399950
43413540,399950
43413524,379000
43413523,300000
43413518,550000
43413506,280000
43413482,575000
43413480,625000
43413477,649950
43413438,500000
43413426,389950
43413357,700000
43413348,610000
43413352,600000
43413345,325000
43413339,430000
43413338,325000
43413328,625000
43413273,400000
43413267,650000
43413164,775000
43413139,650000
43413146,400000
43413114,525000
43412999,799995
43412940,550000
43412916,649950
43412947,550000
43412926,270000
43412910,445000
43412890,220000
43412886,250000
43412875,599950
43412851,399950
43412839,444000
43412821,259950
43412780,995000
43412782,699950
43412655,369950
43412619,198500
43412617,175500
43412605,370000
43412573,600000
43412538,399950
43412514,250000
39776642,600000
43412485,374995
43412472,495000
43412475,395000
43412431,600000
43412433,495000
43412410,825000
43412385,130500
43412304,275000
43412281,795000
43412198,466390
43412259,475000
43412254,300000
43412227,575000
43412231,499950
43412233,265000
43412230,300000
43412202,620000
43412154,450000
43412120,389950
43412013,350000
43412084,465000
43412087,999950
43412049,725000
43412048,550000
43412053,250000
43412052,725000
43411891,300000
43411778,650000
43371518,420000
43374051,310000
43411704,375000
43411705,350000
42859324,400000
43374090,450000
43371410,430000
43411656,365000
43371476,425000
43371271,625000
43371079,737000
43371352,670000
43411586,440000
43411584,499950
43411583,249995
43411570,375000
43411572,635000
43411539,450000
43411545,775000
43411499,850000
43411489,400000
43411473,485000
43411459,724950
43411458,450000
43411442,425000
43411396,525000
43411386,525000
43411364,749995
43411372,300000
43411306,799950
43411297,325000
43411187,369950
43411095,625000
43411051,420000
43411045,310000
43411034,299999
43411031,540000
43411026,347500
43411004,365000
43411002,325000
43410954,475000
43410938,499000
43410904,499000
43410891,231000
43410838,425000
43410828,595000
43410831,900000
43410748,141250
43410719,250000
43410660,895000
43410664,185000
43410661,365000
43410634,625000
43410574,499950
43410570,390000
43410545,469995
43410536,750000
43410484,339950
43410429,630000
43410260,649950
40832801,389000
43410261,370000
41833276,375000
43410205,649950
43410196,200000
43410178,362612
43410174,348733
43410177,349162
43410175,338940
43410161,649950
43410154,550000
43410114,340000
43410098,585000
43410077,500000
43410062,520000
43410061,475000
43410059,325000
43410010,400000
43409988,445000
43409941,379950
43409939,364950
43409935,575000
43409908,211995
43409909,227995
43409899,525000
43409910,229995
43409896,800000
43409881,610000
43409852,325000
43409834,430000
43409832,750000
43409775,380000
28799571,398000
43409749,470000
43409669,369995
43409660,250000
43409649,400000
43409608,950000
43409566,750000
43409562,599995
43409551,315000
42171880,359950
43409531,875000
43409517,350000
43409508,875000
43409503,750000
43409492,750000
43409467,599995
39407767,400000
41529955,725000
43409429,550000
43409410,450000
43409348,350000
43409358,635000
43409349,245000
43409356,540000
43409357,455000
43409360,575000
43409359,765000
43409326,625000
43409328,725000
43409124,425000
43409029,575000
43409028,575000
43409027,899950
42795307,231500
43408852,710000
43408853,485000
43408802,550000
43382754,635000
43408686,375000
43408671,415000
43408656,569950
43408659,499995
43408654,325000
43408611,699950
43408576,480000
43408575,425000
43408573,375000
43408564,575000
43408496,675000
43408498,945000
43408508,400000
43408440,520000
41039058,349950
43408360,439950
43408368,224995
43408312,220000
43408320,890000
43408304,719500
43408295,285000
43408255,424995
43408188,775000
43408187,769995
43408186,739995
43408192,697000
43408174,449449
43408158,625000
43408146,469995
43408068,529950
43408035,438000
43408022,450000
43408004,795000
43407976,590000
43407970,440000
43407940,460000
43407920,720000
43407916,549999
43407915,599999
43407887,500000
43407685,514995
43407683,449995
43407678,449995
43407852,420000
43407695,429995
43407693,344995
43407679,424995
43407825,499950
43407691,284995
43407686,284995
43407506,595000
41901780,284995
43407688,279995
43407682,750000
43407661,235000
43407659,150000
43407651,270000
43407650,330000
42169481,325000
43407614,280000
43407632,460000
43407608,400000
43407602,375000
43407601,325000
43407596,245000
41878042,235000
43407574,165000
43407571,289950
40872089,285000
43407525,325000
43407521,685000
43407504,570000
43407498,999950
43407379,330000
43407364,410000
43407360,795000
43407356,695000
43407359,599950
43407277,345000
43407244,449995
43407225,499950
43407210,965000
43407192,950000
43407182,395000
43407156,660000
43407114,590000
43407094,375000
43407063,285000
43407061,499950
43406997,300000
43406981,475000
43406950,440000
43406867,750000
43406851,700000
43406729,98750
43406708,700000
43406704,369950
43406594,475000
43406574,574999
43406553,375000
43406493,750000
43406440,375000
43406428,400000
43397963,449950
43406417,335000
43406418,335000
43406400,425000
43406373,250000
43406372,325000
43406355,495000
43406349,699950
43406290,500000
43406285,499950
40707943,529950
43405918,724950
43405916,650000
43405863,650000
42718427,400000
43405828,725000
43405751,375000
43405706,675000
43405705,550000
43405701,170000
43405700,435000
43405702,265000
43405681,820000
43405661,340000
43405633,350000
43405586,635000
43405567,615000
43405515,350000
43405482,220000
43405174,315000
43405171,325000
43405102,330000
43405050,200000
43405026,425000
43405028,300000
43404991,495500
43404982,675000
43404974,400000
43404931,725000
34860537,650000
35270741,525000
43404860,500000
878534,495000
43404575,300000
43404577,525000
43404574,750000
43404572,650000
43404520,190000
43404514,575000
43404508,475000
43404473,475000
43404464,625000
43404441,545000
43404440,540000
43404442,500000
43404443,625000
43404273,480000
43404267,339000
43404266,510000
43404263,855000
43404271,472300
43404269,449000
43404270,465300
43404272,479000
43404268,608000
43404262,995000
43404217,594000
42500813,762500
43404215,372000
43404205,579995
42778471,819995
43404100,450000
43404085,950000
43404066,875000
43404067,375000
43404058,449950
43404054,450000
43404056,585000
43404055,525000
43404049,684995
43437514,400000
35602191,925000
43404008,299995
43404007,299999
43403969,675000
43403970,550000
43403959,500000
43403923,650000
43403922,300000
43403839,775000
43403831,465000
43403829,799000
43403811,650000
43403822,749950
43403820,315000
43403816,650000
43403800,300000
43403772,430000
43403770,760000
43403760,800000
43403768,900000
43403751,730000
43403744,525000
43403734,550000
43403735,925000
43403727,699999
43403695,675000
43403693,885000
40339321,900000
43403691,775000
43403687,750000
43403667,525000
43403662,450000
43403665,465000
43403666,550000
41313358,365000
43403654,425000
43403653,599950
43403551,565000
43403529,750000
43403496,375000
43403490,995950
43403486,575000
43403420,630000
43403419,420000
43403414,599950
43403367,760000
43403323,425000
43403311,529995
43403270,350000
43403232,550000
43403173,570000
43403161,325000
43403157,750000
43403155,725000
43403151,625000
43403085,485000
43403044,399000
43403046,700000
43403013,440000
43487613,800000
43487598,400000
43487609,525000
41449007,390000
43487556,650000
43487233,750000
43487520,575000
43487521,500000
39277851,630000
43487512,350000
43487471,250000
43487368,600000
43487366,425000
43487299,550000
43487274,359000
43487275,360000
43487251,495000
43487245,700000
43484423,400000
43487215,465000
43487188,399995
43487116,144950
43487043,410000
43486976,800000
43486954,380000
43486959,380000
43486927,380000
43486888,290000
43486874,295000
43486847,350000
43486834,295000
43486835,400000
43486804,899000
43486708,475000
43486700,850000
43486697,476000
43486741,359950
43486685,465000
43486686,350000
43486641,240000
43486642,412500
43486644,275000
43486627,900000
43486597,600000
43486575,460000
43486520,500000
43486506,200000
43486455,549995
43486436,815000
43486413,630000
43486411,410000
43486397,715000
43486376,360000
43486354,470000
43486365,247500
43486366,181500
43486295,549950
43486288,725000
43486285,340000
43486275,349950
43486242,499995
43486216,400000
43486190,425000
43486167,444995
43403034,925000
43403028,447750
43403007,499995
43403002,539995
43402964,445000
43402960,750000
43402965,710000
43402969,675000
43402961,600000
43402971,850000
43402972,975000
43402949,474950
43402943,329950
43402912,290000
43402908,499950
43402897,379999
43402896,329999
43402893,599950
43402455,283000
43402804,500000
43402789,450000
43402792,849000
43402790,625000
43402771,360000
43402772,500000
43402788,435000
43402787,345000
43402760,465000
43402744,450000
43402743,659000
43402717,350000
43402670,313500
42479946,385000
43402525,317950
43402438,625000
43402422,420000
43402413,385000
38524319,575000
43402406,475000
43402403,550000
43402402,400000
43402336,535000
43402223,375000
43402228,575000
43402221,599950
43402205,639999
43402201,750000
35423898,995000
43402184,775000
43402183,995000
43402170,600000
43402167,415000
43402080,500000
33709366,350000
43402021,629950
43401990,535000
43401942,575000
43401852,304995
43401851,700000
43401741,850000
43401738,360000
43401747,399995
43401675,375000
43401660,850000
43401659,625000
43401653,799950
43401648,750000
43401647,575000
43401596,788500
43401537,925000
43401495,750000
43401486,575000
43401483,825000
43401463,600000
43401445,375000
43401446,469950
43401411,225000
43401388,250000
43436213,325000
43401387,735000
43401371,565000
43401368,950000
43401360,995000
43401359,875000
43401328,895000
43401322,208995
43401291,415000
43401236,685000
43401187,325000
43401053,585000
43401017,384950
43401037,485000
43400903,565000
43400821,600000
43400802,249995
43400783,775000
43400782,595000
43400763,945000
42238939,475000
43400739,180000
43400738,400000
43400745,685000
43400741,290000
43400732,625000
43400690,485000
43400684,775000
43400648,340000
43400624,499950
43400607,425000
43400448,645000
38468685,350000
43400541,250000
43400540,650000
43400528,634950
43400515,550000
43400502,314000
43400468,699950
43400447,625000
43400445,950000
41059284,350000
43400011,865000
43400398,450000
43400397,315000
43400379,525000
43400354,374950
43400353,899950
43425075,970000
43400341,495000
43400321,790000
43400320,650000
43400312,330000
43400276,425000
43400244,165000
43400236,405000
43400239,500000
43400217,475000
43400198,350000
43400208,950000
43400198,350000
43400204,600000
39645036,735000
43400159,395000
43400158,420000
43400109,375000
43400121,465000
43400108,448000
43400026,275000
43400006,928000
43399984,700000
43399960,500000
43399892,750000
43399880,775000
43399839,890000
43399832,310000
43399801,113750
43399794,389950
43399764,450000
43399644,350000
43399688,425000
43399692,435000
43399689,395000
43399619,550000
43399620,850000
43399617,247500
43399437,325000
43399291,805000
43399236,405000
43399234,559950
43399221,530000
43399206,189950
43399210,239950
43399192,650000
43331632,774995
40707970,605000
43399018,500000
43398955,600000
43398885,435000
43398867,475000
43398840,475000
43398810,779000
43398808,370000
43398595,730000
43398644,324995
43398553,575000
43398522,815000
43398521,900000
43398516,640000
43398429,640000
43398431,995000
43398336,550000
43398335,525000
43398189,650000
43398171,600000
43398123,375000
43398122,880000
42910626,210000
43398063,910000
43397946,946000
43398057,425000
43397979,250000
43397934,914000
43397902,390000
43397865,550000
43397876,428000
43397797,300000
17770429,380000
43397792,365000
43397791,835000
43397782,700000
43397783,468600
43397763,525000
43397754,475000
39531285,733125
43397684,460000
43397670,550000
43397672,650000
43397671,895000
43397662,525000
39531685,485000
43397586,625000
43397576,725000
43397563,325000
43397547,375000
43397529,450000
43397523,999999
43397518,269950
43397516,380000
43397379,669950
43397369,355000
43397347,520000
43397302,334995
43397249,330000
43397253,525000
43397227,500000
37364517,350000
43163964,950000
39531820,460000
43396898,359950
43396845,480000
43383878,829000
43396718,329999
43396704,350000
43396684,359950
43396617,700000
43396582,580000
39531721,480000
43396545,650000
43396418,319950
43396425,370000
43396380,999950
43396328,795000
43396332,375000
43396303,650000
43396298,375000
43396239,450000
43396240,325000
43396222,775000
43396208,625000
43396125,395000
41348166,349950
43396116,725000
41070961,300000
43396093,330000
43395807,999950
43395805,395000
43395798,730000
43395801,495000
43395633,495000
43395536,825000
43395500,485000
43395480,225000
43395445,410000
43395418,230000
43395407,275000
43395384,393000
43395383,269950
43395365,350000
43436209,340000
43395277,549888
43395147,399950
43395132,499995
43395017,380000
43395016,290000
43395015,420000
43394992,525000
43394982,599950
43394984,247500
41634472,630000
43394915,699950
43394885,629950
43394843,350000
43394830,170000
42340305,500000
43394838,575000
43394828,490000
38281263,490000
43394822,500000
43394792,525000
43394793,650000
43394790,785000
43394744,535000
43394740,999500
43394745,599950
43394687,399950
43394668,449995
43394635,695000
43394601,350000
43394508,420000
43394500,725000
43394434,800000
43394387,450000
43393926,230000
43394323,519950
43394321,445000
43394315,650000
42580578,168000
43394309,325000
43394262,230000
43394270,850000
43394232,500000
43394190,525000
43394162,399950
43394138,625000
43394087,500000
43393982,299000
43393969,350000
43393967,225000
43393951,425000
43393931,375000
43393907,925000
43393882,375000
43393779,275000
43393666,375000
43393807,600000
43393809,625000
43393650,369995
43393627,279950
43393623,580000
43393585,339950
43393490,770000
43393478,779000
43393440,589950
43393358,450000
43393336,310000
43393319,485000
43393303,750000
43393300,675000
43393302,629950
43393288,895000
43393270,375000
43393070,645000
42283656,435000
43392897,599950
43392893,485000
43392874,615000
43392863,425000
26711089,550000
43392845,325000
40112961,495000
43392821,644950
43392813,439950
43392766,519995
43392705,855000
43392703,850600
43392702,850000
43392701,600000
43392706,900000
43392699,545000
43392698,500000
43392673,695000
43392615,350000
43392562,610000
43392425,225000
43392394,685000
43392363,650000
43392359,549950
43392256,584950
43405837,584950
43392203,600000
43470882,570000
43391928,395000
43391905,314000
43391675,995000
43391670,795000
43391667,325000
43391666,825000
43391655,359950
43391367,385000
43391167,250000
43391115,950000
41342211,365000
43391064,389995
43391015,980000
43391013,475000
43390985,575000
43390967,409950
43390938,550000
43390802,325000
40323579,390000
43390673,750000
43390665,520000
43390629,549950
43390582,925000
43390578,375000
43390562,499950
43390549,875000
43390522,435000
43390521,335000
43390475,324950
43390472,525000
43390466,369950
43390443,355000
43390446,319995
43390445,365000
43390414,395000
43390413,350000
43390391,684999
43390388,315000
43390382,325000
43390368,325000
43390230,599000
43390229,849950
43390221,485000
43390220,865000
43390213,945000
43390206,275000
43390190,669950
43390180,625000
43390176,700000
43390177,800000
43390148,900000
43390149,350000
43390084,750000
41449984,450000
43390082,440000
43390076,359950
43390066,600000
43390059,340000
43390011,335000
43389953,599950
43389929,900000
43389735,525000
43389724,269995
43389702,910000
43389617,500000
43389576,725000
43389565,430000
43389572,499950
43389584,510000
43389561,675000
43389525,399950
38012368,999950
43389517,799950
43389514,950000
43389494,585000
43389496,589000
43389488,995000
43389493,565000
43389497,579000
43389495,569000
43389499,975000
43389498,599000
43389491,750000
43389484,865000
43389487,985000
43389481,485000
43389452,995000
43389418,250000
43389408,424950
43389387,575000
43389358,260700
43389347,825000
43389337,349950
43389269,350000
43389252,550000
43389251,518000
43389248,420000
43389249,430000
43389255,775000
43389250,448000
43389244,650000
43389247,298000
43389234,525000
43389231,369500
43389205,454995
43389206,464995
43389193,369950
43389180,699950
43389052,375000
43388957,350000
43388959,499950
43388958,505000
43388802,585000
43388785,700000
43388757,600000
43388754,795000
43388742,665000
43388751,435000
43388622,285000
43388583,575000
43388564,775000
43388565,435000
43388521,900000
43388515,460000
43388505,315000
43388478,669950
43388466,170000
43388449,380000
43388448,500000
43388342,350000
43388281,495000
43388282,575000
43388279,425000
43388273,210000
43388275,950000
43388267,699950
43388212,299000
43388204,375000
43388173,650000
43388153,250000
43388145,375000
43388140,400000
43388138,450000
43388143,200000
43388137,415000
43388131,330000
43388069,659950
43388056,575000
43388055,350000
43387963,675000
43387916,995000
43387910,399950
43387897,610000
43387881,825000
43387833,525000
43387827,925000
43387823,299995
43387794,750000
43387796,329995
43387774,350000
43387498,475000
43387489,339500
41535268,375000
43387481,164995
43387445,320000
43387417,460000
43387410,630000
43387418,325000
43387409,999950
43387381,410000
43387033,415000
43387044,375000
43387022,675000
43386984,525000
43386986,555000
43386947,295000
43353911,329000
41129016,399950
41129017,425000
43386842,475000
43386869,172000
43386865,281000
43386831,999950
43386830,795000
43386827,950000
43386809,950000
43386811,90000
43386786,599950
42264355,924950
40646196,599000
43386712,795000
41906195,325000
43386645,260000
43386642,230000
43386643,310000
43386590,385000
43386577,450000
42545297,500000
43386563,785000
43386561,600000
43386552,399995
43386550,575000
43385981,899000
43386525,675000
16131676,875000
43386506,939500
43386518,490000
43386485,999950
43386461,385000
43386430,280000
43386419,550000
43386405,350000
43386404,450000
43386369,500000
42750427,400000
43386129,799950
43386131,405000
43386095,275000
43386088,850000
43385773,480000
43386062,590000
43386009,875000
43386006,525000
43385998,725000
43385972,530000
43385964,625000
43385881,400000
43385864,650000
43385854,435000
43385768,510000
43385613,417500
43382417,259950
43385584,500000
43385575,385000
43385568,625000
43385517,424995
43385503,855000
43385464,580000
43385458,365000
43385454,525000
43385438,525000
43385408,365000
43385393,775000
43385300,575000
43385279,460000
43385171,649950
43385158,650000
43385132,380000
43385131,550000
43385120,625000
43385038,650000
43425074,350000
43384702,399950
43384974,660000
43384976,315000
41636837,799995
43384925,309995
40126006,499950
43384882,575000
43384857,485000
43384753,615000
43384752,479950
43384747,850000
43384745,535000
43384738,365000
38565816,500000
37722919,250000
43384658,575000
43384650,375000
43384625,450000
43384618,749950
43384597,285000
43382546,500000
39632737,500000
41695136,499999
43384581,785000
43384529,950000
43384527,330000
43384498,299950
43384499,379000
43384483,395000
43384482,375000
43384481,350000
33537115,534995
43384475,674995
43384486,315000
43384293,510000
43384389,400000
43384343,375000
41140125,500000
40006867,519950
43384290,365000
43384284,825000
43384259,750000
43384242,360000
43384231,450000
43384214,850000
43384209,375000
43384210,435000
43384183,750000
43384177,335000
43384157,950000
43384166,335000
43486134,595000
43486120,599950
43486088,650000
43486012,499950
43486000,475000
43485985,387500
43485964,575000
43485850,550000
43485858,300000
43485859,375000
43485847,300000
43485840,375000
43485842,575000
43485830,560000
43485814,650000
43485815,475000
43485754,590000
43485701,599995
43485707,300000
43485712,565000
43475185,375000
43485388,610000
43485642,825000
43485615,425000
43485588,635000
43485564,475000
43483382,725000
43483602,795000
43485530,450000
43483856,850000
43483911,560000
43485469,575000
43485450,725000
43485444,440000
43483973,895000
43485434,189995
43485421,745000
43485387,555000
43485376,650000
43485286,805000
43485275,875000
43485227,525000
43485214,445000
43485180,360000
43485177,275000
43485108,699950
43485082,280000
43485084,300000
43485087,799950
43485093,799950
43485078,475000
43485070,359000
43485023,425000
43485011,367500
43485000,450000
41513804,845000
43484960,395000
43484965,525000
43484942,250000
43484860,555000
43484818,895000
43484813,375000
43484810,425000
43384095,365000
43384086,465000
43384048,899950
43384036,925000
43384037,935000
43384000,400000
36186166,949950
43383982,699950
43383924,650000
43383903,690000
43383900,284500
43383904,679950
43383902,165500
43383901,264500
43383897,515000
43383895,675000
43383869,370000
43383865,400000
43383830,495000
43383753,950000
43383731,349995
43383713,365000
43383691,995000
43383682,290000
43383656,525000
43383646,725000
43383657,765000
43383628,355000
43383527,250000
43383526,400000
43383525,325000
43383520,430000
43383514,450000
43383503,869995
43332594,835000
43383467,245000
43383460,375000
43383459,325000
43383458,400000
43383456,375000
42113103,540000
43383415,575000
43383416,265000
43383408,525000
43383388,458950
43383334,599999
43383301,599950
41534288,845000
43383243,410000
43383236,365000
43383218,220000
43383205,799995
43383141,895000
43383117,425000
43383014,875000
43383012,689950
43383013,410000
41105385,370000
39230827,329950
43382792,499950
43382783,324999
43382762,674995
40319077,999950
43382516,839950
43382495,699950
43382397,127750
43382399,379950
43382386,700000
43382355,595000
43382327,800000
43382258,525000
43382191,485000
43382179,359950
43382180,795000
35442011,925000
43382135,675000
43382130,550000
43382116,374950
43382110,374950
43382119,425000
43382096,899000
43381951,699950
43381897,300000
20739522,350000
43381879,525000
43381872,299950
43381859,304950
42264647,430000
43381854,650000
43381792,600000
43381747,525000
43381726,560000
43381712,475000
43381714,425000
43381661,424995
43381656,785000
43381595,399950
43381584,695000
43377353,950000
43381528,380000
43381508,410000
36317140,530000
43381426,325000
43381345,510000
43381344,699950
43381293,649950
43381236,230000
43381226,599950
43381149,465000
43381123,750000
43381103,800000
43381060,299950
43381016,700000
43381022,635000
43380990,450000
43380989,650000
43380881,429950
43380876,430000
43380873,999995
43380850,600000
43380162,450000
43380163,490000
43380160,500000
43380161,375000
43380737,760000
43380705,849950
43380598,895000
43380603,364950
43380563,299950
43380562,475000
43380564,325000
43380463,325000
43380426,825000
43380419,675000
42170794,425000
